timestamp,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temp,emg,
 781271,-0.28466796875,-0.284423828125,-0.9560546875,-1.3719512224197388,-0.3353658616542816,-0.060975611209869385,1.7999999523162842,-13.800000190734863,11.25,38.06053161621094,0,
 781281,-0.29833984375,-0.295166015625,-0.95703125,-0.9451219439506531,0.5182926654815674,-0.4573170840740204,1.7999999523162842,-10.649999618530273,11.25,37.72507095336914,0,
 781291,-0.283203125,-0.30224609375,-0.95361328125,-1.3414634466171265,0.9146341681480408,-0.5182926654815674,1.5,-12.149999618530273,13.5,37.91676330566406,0,
 781301,-0.25439453125,-0.291015625,-0.943115234375,-1.6158536672592163,0.8536585569381714,0.0,2.0999999046325684,-12.0,13.649999618530273,37.96468734741211,0,
 781371,-0.285400390625,-0.2890625,-0.958984375,-2.012195110321045,-3.75,1.1585365533828735,4.199999809265137,-11.850000381469727,9.75,37.91676330566406,0,
 781381,-0.30859375,-0.298095703125,-0.9609375,-1.25,-2.987804889678955,0.15243902802467346,2.25,-12.149999618530273,13.050000190734863,38.06053161621094,0,
 781391,-0.309814453125,-0.287841796875,-0.9599609375,-1.6768293380737305,-2.5304877758026123,0.15243902802467346,1.0499999523162842,-12.600000381469727,13.050000190734863,38.06053161621094,0,
 781401,-0.2919921875,-0.282958984375,-0.96923828125,-1.6158536672592163,-1.3109756708145142,0.396341472864151,3.1500000953674316,-12.449999809265137,10.649999618530273,37.96468734741211,0,
 781411,-0.282470703125,-0.281005859375,-0.95556640625,-1.585365891456604,-0.5487805008888245,0.18292683362960815,3.1500000953674316,-12.449999809265137,10.649999618530273,37.91676330566406,0,
 781421,-0.275146484375,-0.28515625,-0.9580078125,-1.2804877758026123,-0.4573170840740204,0.24390244483947754,3.0,-13.350000381469727,12.0,38.108455657958984,0,
 781431,-0.2822265625,-0.287109375,-0.953125,-0.5487805008888245,-0.792682945728302,0.3048780560493469,3.0,-14.550000190734863,13.5,37.62922668457031,0,
 781441,-0.288818359375,-0.284423828125,-0.954345703125,-1.3719512224197388,-0.7012194991111755,0.0,3.1500000953674316,-12.75,12.449999809265137,37.77299499511719,0,
 781451,-0.287841796875,-0.28564453125,-0.9580078125,-0.6707317233085632,-0.4878048896789551,-0.030487805604934692,3.1500000953674316,-12.75,12.449999809265137,38.108455657958984,0,
 781461,-0.29541015625,-0.2822265625,-0.958740234375,-0.8536585569381714,0.27439025044441223,0.0,2.549999952316284,-10.949999809265137,12.75,38.06053161621094,0,
 781471,-0.28125,-0.287109375,-0.9501953125,-0.5487805008888245,0.8231707215309143,0.060975611209869385,2.25,-11.399999618530273,12.300000190734863,38.06053161621094,0,
 781481,-0.27099609375,-0.283203125,-0.951171875,-0.8841463327407837,0.4878048896789551,0.12195122241973877,2.0999999046325684,-13.949999809265137,11.699999809265137,37.91676330566406,0,
 781491,-0.28173828125,-0.28125,-0.952880859375,-0.9146341681480408,0.3658536672592163,-0.030487805604934692,0.44999998807907104,-11.550000190734863,13.649999618530273,38.06053161621094,0,
 781511,-0.297607421875,-0.277587890625,-0.956787109375,-0.4268292784690857,0.3658536672592163,-0.4268292784690857,2.4000000953674316,-13.949999809265137,12.449999809265137,38.108455657958984,0,
 781521,-0.2802734375,-0.284912109375,-0.95166015625,0.030487805604934692,0.9756097793579102,0.12195122241973877,0.75,-12.600000381469727,13.050000190734863,37.91676330566406,0,
 781531,-0.27490234375,-0.282470703125,-0.95166015625,-0.5487805008888245,1.1585365533828735,0.18292683362960815,3.1500000953674316,-13.649999618530273,13.199999809265137,37.72507095336914,0,
 781541,-0.280517578125,-0.27783203125,-0.94677734375,-0.4878048896789551,0.7317073345184326,-0.060975611209869385,3.1500000953674316,-13.649999618530273,13.199999809265137,37.72507095336914,0,
 781551,-0.271240234375,-0.28515625,-0.953369140625,-0.396341472864151,0.7317073345184326,0.24390244483947754,2.25,-12.600000381469727,12.300000190734863,37.77299499511719,0,
 781561,-0.30224609375,-0.28466796875,-0.966064453125,0.5792682766914368,1.402438998222351,-0.060975611209869385,1.0499999523162842,-13.350000381469727,12.0,38.15637969970703,0,
 781571,-0.29248046875,-0.293701171875,-0.9501953125,0.4268292784690857,1.3719512224197388,-0.3658536672592163,0.44999998807907104,-10.800000190734863,12.899999618530273,37.72507095336914,0,
 781581,-0.275390625,-0.291015625,-0.94873046875,-0.6707317233085632,1.0670732259750366,0.15243902802467346,0.44999998807907104,-12.75,9.899999618530273,37.91676330566406,0,
 781591,-0.253662109375,-0.2822265625,-0.947265625,-0.24390244483947754,0.27439025044441223,0.24390244483947754,3.0,-13.050000190734863,13.800000190734863,38.06053161621094,0,
 781601,-0.265625,-0.27734375,-0.948486328125,-0.21341463923454285,-0.396341472864151,0.09146341681480408,1.2000000476837158,-12.0,11.399999618530273,37.96468734741211,0,
 781611,-0.26416015625,-0.28076171875,-0.946533203125,0.18292683362960815,-1.0060975551605225,0.6402438879013062,2.0999999046325684,-13.199999809265137,12.449999809265137,37.91676330566406,0,
