timestamp,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temp,emg,
 756390,-0.0546875,-0.3251953125,-0.9736328125,-0.7012194991111755,0.060975611209869385,0.5182926654815674,-9.149999618530273,-13.350000381469727,14.550000190734863,38.108455657958984,0,
 756400,-0.052001953125,-0.34033203125,-0.97802734375,-0.7317073345184326,0.3353658616542816,0.3353658616542816,-9.300000190734863,-10.800000190734863,15.449999809265137,38.06053161621094,0,
 756410,-0.05078125,-0.328857421875,-0.981201171875,-1.2195122241973877,0.3353658616542816,0.6402438879013062,-9.300000190734863,-11.550000190734863,16.200000762939453,38.06053161621094,0,
 756420,-0.0458984375,-0.333740234375,-0.9775390625,-0.7621951103210449,0.3353658616542816,0.5792682766914368,-10.5,-11.550000190734863,13.949999809265137,37.96468734741211,0,
 756430,-0.051025390625,-0.32763671875,-0.970947265625,-0.8231707215309143,0.09146341681480408,0.5487805008888245,-10.5,-11.550000190734863,13.949999809265137,37.96468734741211,0,
 756440,-0.04345703125,-0.334228515625,-0.97900390625,-0.5487805008888245,0.3048780560493469,0.3353658616542816,-9.149999618530273,-12.149999618530273,14.550000190734863,37.91676330566406,0,
 756450,-0.0537109375,-0.330322265625,-0.971923828125,-0.9756097793579102,0.24390244483947754,0.9756097793579102,-10.800000190734863,-11.550000190734863,15.149999618530273,38.300148010253906,0,
 756460,-0.049560546875,-0.329345703125,-0.9775390625,-1.3109756708145142,0.3048780560493469,0.5182926654815674,-9.149999618530273,-12.149999618530273,16.5,38.15637969970703,0,
 756470,-0.0478515625,-0.325927734375,-0.981201171875,-0.6402438879013062,0.21341463923454285,0.6097561120986938,-9.149999618530273,-12.149999618530273,16.5,37.91676330566406,0,
 756480,-0.047119140625,-0.32421875,-0.9736328125,-0.396341472864151,0.24390244483947754,0.7012194991111755,-10.5,-11.25,13.949999809265137,38.15637969970703,0,
