timestamp,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temp,emg,
 220442,-0.039794921875,-0.9775390625,-0.010498046875,-0.6402438879013062,0.21341463923454285,0.27439025044441223,-15.600000381469727,-8.25,-9.0,37.006229400634766,0,
 220452,-0.0380859375,-0.981689453125,-0.0068359375,-0.5792682766914368,0.15243902802467346,0.18292683362960815,-13.5,-11.550000190734863,-10.199999809265137,37.10207748413086,0,
 220462,-0.034423828125,-0.978515625,-0.00927734375,-0.3048780560493469,0.24390244483947754,0.18292683362960815,-13.350000381469727,-9.899999618530273,-8.25,37.05415344238281,0,
 220472,-0.040283203125,-0.97705078125,-0.009033203125,-0.4878048896789551,0.060975611209869385,0.5792682766914368,-13.649999618530273,-9.899999618530273,-10.050000190734863,36.91038513183594,0,
 220482,-0.03564453125,-0.97705078125,-0.005615234375,-0.9146341681480408,0.396341472864151,0.21341463923454285,-13.649999618530273,-9.899999618530273,-10.050000190734863,37.05415344238281,0,
 220492,-0.035888671875,-0.9814453125,-0.013671875,-0.6402438879013062,0.21341463923454285,0.060975611209869385,-14.100000381469727,-9.0,-9.0,36.814537048339844,0,
 220502,-0.034423828125,-0.976806640625,-0.008544921875,-0.5792682766914368,0.396341472864151,0.18292683362960815,-15.75,-8.399999618530273,-8.699999809265137,37.006229400634766,0,
 220512,-0.038330078125,-0.982421875,-0.010986328125,-0.3353658616542816,0.5487805008888245,0.3353658616542816,-14.25,-9.600000381469727,-7.650000095367432,37.006229400634766,0,
 220522,-0.040283203125,-0.977294921875,-0.00439453125,-0.4268292784690857,0.3658536672592163,0.060975611209869385,-14.25,-9.600000381469727,-7.650000095367432,37.006229400634766,0,
 220542,-0.035400390625,-0.974853515625,-0.00537109375,-0.3658536672592163,0.15243902802467346,0.12195122241973877,-14.850000381469727,-10.199999809265137,-9.300000190734863,36.91038513183594,0,
 220562,-0.041259765625,-0.970947265625,-0.00927734375,-0.5792682766914368,0.396341472864151,0.3048780560493469,-15.449999809265137,-10.350000381469727,-7.650000095367432,37.34169006347656,0,
 220582,-0.037841796875,-0.974365234375,-0.0068359375,-0.3353658616542816,0.21341463923454285,0.4573170840740204,-14.399999618530273,-9.899999618530273,-8.550000190734863,37.19792175292969,0,
 220592,-0.038330078125,-0.97998046875,-0.008544921875,-0.7621951103210449,0.21341463923454285,-0.030487805604934692,-13.800000190734863,-9.600000381469727,-9.149999618530273,37.05415344238281,0,
 220602,-0.03857421875,-0.9765625,-0.009765625,-0.4268292784690857,0.27439025044441223,0.5182926654815674,-14.399999618530273,-9.449999809265137,-8.550000190734863,36.91038513183594,0,
 220622,-0.0419921875,-0.9775390625,-0.013916015625,-0.3353658616542816,0.4268292784690857,0.24390244483947754,-14.25,-10.050000190734863,-9.449999809265137,37.10207748413086,0,
 220642,-0.0380859375,-0.978515625,-0.00390625,-0.5182926654815674,0.5487805008888245,-0.060975611209869385,-15.0,-8.850000381469727,-9.149999618530273,37.006229400634766,0,
 220652,-0.040283203125,-0.978515625,-0.00341796875,-0.9756097793579102,0.4268292784690857,0.3658536672592163,-14.25,-11.25,-10.949999809265137,37.05415344238281,0,
 220662,-0.042724609375,-0.97705078125,-0.008056640625,-0.3048780560493469,0.3353658616542816,0.09146341681480408,-14.25,-11.25,-10.949999809265137,37.006229400634766,0,
 220672,-0.037841796875,-0.98046875,-0.008544921875,-0.3353658616542816,0.5182926654815674,0.060975611209869385,-14.399999618530273,-9.449999809265137,-8.550000190734863,37.19792175292969,0,
 220682,-0.039306640625,-0.981689453125,-0.006591796875,-0.5792682766914368,0.5792682766914368,0.27439025044441223,-14.699999809265137,-10.050000190734863,-7.199999809265137,36.86246109008789,0,
 220692,-0.04052734375,-0.979248046875,-0.005859375,-0.18292683362960815,0.3658536672592163,0.21341463923454285,-14.699999809265137,-10.350000381469727,-8.399999618530273,37.05415344238281,0,
 220702,-0.031982421875,-0.9775390625,-0.00732421875,-0.7621951103210449,0.4268292784690857,0.3048780560493469,-14.699999809265137,-10.350000381469727,-8.399999618530273,37.006229400634766,0,
 220712,-0.03564453125,-0.9775390625,-0.01171875,-0.7621951103210449,0.4878048896789551,0.09146341681480408,-14.699999809265137,-10.350000381469727,-8.399999618530273,36.86246109008789,0,
 220732,-0.039794921875,-0.977783203125,-0.007568359375,-0.4573170840740204,0.09146341681480408,0.5487805008888245,-14.399999618530273,-8.699999809265137,-7.050000190734863,37.05415344238281,0,
 220742,-0.037841796875,-0.976318359375,-0.0078125,-0.6097561120986938,0.09146341681480408,0.3353658616542816,-16.200000762939453,-10.050000190734863,-7.650000095367432,37.245845794677734,0,
 220752,-0.041015625,-0.97412109375,-0.00439453125,-0.4268292784690857,0.3353658616542816,0.21341463923454285,-14.25,-8.850000381469727,-10.949999809265137,37.006229400634766,0,
 220762,-0.03662109375,-0.977294921875,-0.011962890625,-0.3048780560493469,0.3353658616542816,0.396341472864151,-14.25,-8.850000381469727,-10.949999809265137,36.814537048339844,0,
 220772,-0.03955078125,-0.977294921875,-0.005126953125,-0.3353658616542816,0.0,0.396341472864151,-14.699999809265137,-8.399999618530273,-8.699999809265137,37.006229400634766,0,
 220782,-0.040283203125,-0.976806640625,-0.0078125,-0.12195122241973877,0.3048780560493469,0.3658536672592163,-15.449999809265137,-9.300000190734863,-7.650000095367432,37.006229400634766,0,
